Customer_ID,Customer_Name,City,State,Customer_Segment
CUST-0829,Varun Kulkarni,Ahmedabad,Gujarat,Standard
CUST-0830,Pooja Mehta,Jaipur,Rajasthan,Frequent Buyer
CUST-0831,Riya Verma,Delhi,Delhi,Standard
CUST-0832,Amit Deshmukh,Delhi,Delhi,Standard
CUST-0833,Rahul Singh,Delhi,Delhi,Frequent Buyer
CUST-0834,Diya Kulkarni,Thane,Maharashtra,Standard
CUST-0835,Meera Nair,Thane,Maharashtra,Frequent Buyer
CUST-0836,Diya Sharma,Ahmedabad,Gujarat,Standard
CUST-0837,Meera Deshmukh,Mumbai,Maharashtra,Frequent Buyer
CUST-0838,Meera Nair,Chennai,Tamil Nadu,Standard
CUST-0839,Diya Rao,Bengaluru,Karnataka,Standard
CUST-0840,Aarav Singh,Ahmedabad,Gujarat,Standard
CUST-0841,Diya Mehta,Thane,Maharashtra,Frequent Buyer
CUST-0842,Rahul Patel,Pune,Maharashtra,VIP Customer
CUST-0843,Diya Patel,Kolkata,West Bengal,Standard
CUST-0844,Aarav Chopra,Jaipur,Rajasthan,Frequent Buyer
CUST-0845,Pooja Reddy,Kolkata,West Bengal,Standard
CUST-0846,Karan Banerjee,Bengaluru,Karnataka,Standard
CUST-0847,Diya Singh,Kolkata,West Bengal,VIP Customer
CUST-0848,Siddharth Joshi,Ahmedabad,Gujarat,Standard
CUST-0849,Diya Joshi,Pune,Maharashtra,Standard
CUST-0850,Ishita Kulkarni,Bengaluru,Karnataka,Standard
CUST-0851,Rohan Reddy,Ahmedabad,Gujarat,Standard
CUST-0852,Diya Rao,Pune,Maharashtra,Standard
CUST-0853,Rahul Verma,Ahmedabad,Gujarat,Standard
CUST-0854,Ananya Rao,Delhi,Delhi,Frequent Buyer
CUST-0855,Aarav Mehta,Hyderabad,Telangana,Frequent Buyer
CUST-0856,Siddharth Nair,Thane,Maharashtra,VIP Customer
CUST-0857,Meera Patel,Delhi,Delhi,Standard
CUST-0858,Neha Deshmukh,Bengaluru,Karnataka,Standard
CUST-0859,Karan Patel,Delhi,Delhi,Frequent Buyer
CUST-0860,Pooja Joshi,Mumbai,Maharashtra,Standard
CUST-0861,Pooja Shah,Bengaluru,Karnataka,Standard
CUST-0862,Ananya Deshmukh,Hyderabad,Telangana,Frequent Buyer
CUST-0863,Rohan Rao,Jaipur,Rajasthan,Frequent Buyer
CUST-0864,Varun Chopra,Hyderabad,Telangana,Standard
CUST-0865,Karan Rao,Kolkata,West Bengal,VIP Customer
CUST-0866,Sneha Sharma,Jaipur,Rajasthan,Standard
CUST-0867,Neha Chopra,Mumbai,Maharashtra,VIP Customer
CUST-0868,Pooja Singh,Hyderabad,Telangana,Standard
CUST-0869,Ananya Joshi,Ahmedabad,Gujarat,Standard
CUST-0870,Aarav Kulkarni,Bengaluru,Karnataka,Standard
CUST-0871,Diya Singh,Delhi,Delhi,Frequent Buyer
CUST-0872,Priya Reddy,Chennai,Tamil Nadu,Frequent Buyer
CUST-0873,Aarav Kulkarni,Kolkata,West Bengal,Frequent Buyer
CUST-0874,Rahul Deshmukh,Kolkata,West Bengal,Standard
CUST-0875,Rohan Banerjee,Kolkata,West Bengal,Standard
CUST-0876,Ananya Chopra,Thane,Maharashtra,Standard
CUST-0877,Diya Gupta,Chennai,Tamil Nadu,Standard
CUST-0878,Siddharth Kulkarni,Kolkata,West Bengal,Frequent Buyer
CUST-0879,Meera Singh,Delhi,Delhi,VIP Customer
CUST-0880,Siddharth Sharma,Hyderabad,Telangana,Standard
CUST-0881,Pooja Rao,Chennai,Tamil Nadu,Frequent Buyer
CUST-0882,Rahul Patel,Jaipur,Rajasthan,Standard
CUST-0883,Neha Nair,Bengaluru,Karnataka,VIP Customer
CUST-0884,Varun Reddy,Mumbai,Maharashtra,VIP Customer
CUST-0885,Amit Reddy,Kolkata,West Bengal,Frequent Buyer
CUST-0886,Varun Verma,Thane,Maharashtra,Standard
CUST-0887,Siddharth Singh,Delhi,Delhi,Standard
CUST-0888,Meera Deshmukh,Mumbai,Maharashtra,Standard
CUST-0889,Kavya Joshi,Jaipur,Rajasthan,Frequent Buyer
CUST-0890,Meera Shah,Hyderabad,Telangana,Standard
CUST-0891,Sneha Banerjee,Pune,Maharashtra,Standard
CUST-0892,Varun Singh,Mumbai,Maharashtra,Frequent Buyer
CUST-0893,Siddharth Mehta,Hyderabad,Telangana,VIP Customer
CUST-0894,Diya Singh,Kolkata,West Bengal,Standard
CUST-0895,Nikhil Kulkarni,Thane,Maharashtra,Standard
CUST-0896,Meera Gupta,Hyderabad,Telangana,Standard
CUST-0897,Ananya Sharma,Pune,Maharashtra,VIP Customer
CUST-0898,Ishita Verma,Bengaluru,Karnataka,VIP Customer
CUST-0899,Rahul Gupta,Kolkata,West Bengal,Standard
CUST-0900,Amit Shah,Delhi,Delhi,Frequent Buyer
CUST-0901,Varun Singh,Chennai,Tamil Nadu,VIP Customer
CUST-0902,Diya Rao,Thane,Maharashtra,Frequent Buyer
CUST-0903,Aditya Chopra,Delhi,Delhi,VIP Customer
CUST-0904,Karan Joshi,Jaipur,Rajasthan,Standard
CUST-0905,Ananya Kulkarni,Kolkata,West Bengal,Frequent Buyer
CUST-0906,Aditya Singh,Hyderabad,Telangana,Standard
CUST-0907,Diya Banerjee,Pune,Maharashtra,Standard
CUST-0908,Siddharth Deshmukh,Delhi,Delhi,Standard
CUST-0909,Nikhil Sharma,Thane,Maharashtra,Standard
CUST-0910,Varun Patel,Chennai,Tamil Nadu,Standard
CUST-0911,Rohan Patel,Bengaluru,Karnataka,VIP Customer
CUST-0912,Kavya Sharma,Jaipur,Rajasthan,Frequent Buyer
CUST-0913,Riya Joshi,Delhi,Delhi,Standard
CUST-0914,Aarav Verma,Delhi,Delhi,VIP Customer
CUST-0915,Rahul Mehta,Jaipur,Rajasthan,Standard
CUST-0916,Karan Rao,Jaipur,Rajasthan,Standard
CUST-0917,Aarav Sharma,Jaipur,Rajasthan,Standard
CUST-0918,Rahul Rao,Kolkata,West Bengal,VIP Customer
CUST-0919,Karan Nair,Bengaluru,Karnataka,Standard
CUST-0920,Diya Gupta,Pune,Maharashtra,Frequent Buyer
CUST-0921,Amit Kulkarni,Chennai,Tamil Nadu,VIP Customer
CUST-0922,Aditya Joshi,Kolkata,West Bengal,Frequent Buyer
CUST-0923,Pooja Mehta,Chennai,Tamil Nadu,Standard
CUST-0924,Rahul Banerjee,Delhi,Delhi,Standard
CUST-0925,Ishita Kulkarni,Pune,Maharashtra,Standard
CUST-0926,Priya Gupta,Ahmedabad,Gujarat,VIP Customer
CUST-0927,Aarav Patel,Bengaluru,Karnataka,Standard
CUST-0928,Priya Verma,Kolkata,West Bengal,Frequent Buyer
CUST-0929,Pooja Mehta,Kolkata,West Bengal,Standard
CUST-0930,Varun Kulkarni,Ahmedabad,Gujarat,Standard
CUST-0931,Rahul Joshi,Delhi,Delhi,Standard
CUST-0932,Siddharth Rao,Bengaluru,Karnataka,Standard
CUST-0933,Sneha Joshi,Hyderabad,Telangana,Frequent Buyer
CUST-0934,Vikram Kulkarni,Kolkata,West Bengal,Standard
CUST-0935,Rohan Patel,Delhi,Delhi,Standard
CUST-0936,Diya Deshmukh,Delhi,Delhi,Frequent Buyer
CUST-0937,Amit Rao,Delhi,Delhi,Frequent Buyer
CUST-0938,Meera Shah,Chennai,Tamil Nadu,Standard
CUST-0939,Ishita Singh,Ahmedabad,Gujarat,Standard
CUST-0940,Ishita Singh,Ahmedabad,Gujarat,VIP Customer
CUST-0941,Vikram Nair,Delhi,Delhi,Frequent Buyer
CUST-0942,Neha Sharma,Hyderabad,Telangana,Standard
CUST-0943,Pooja Gupta,Chennai,Tamil Nadu,Standard
CUST-0944,Siddharth Sharma,Thane,Maharashtra,VIP Customer
CUST-0945,Varun Mehta,Jaipur,Rajasthan,VIP Customer
CUST-0946,Aditya Deshmukh,Ahmedabad,Gujarat,Frequent Buyer
CUST-0947,Nikhil Mehta,Ahmedabad,Gujarat,VIP Customer
CUST-0948,Ananya Nair,Kolkata,West Bengal,Standard
CUST-0949,Sneha Sharma,Chennai,Tamil Nadu,Standard
CUST-0950,Vikram Banerjee,Jaipur,Rajasthan,Frequent Buyer
CUST-0951,Ananya Singh,Mumbai,Maharashtra,Standard
CUST-0952,Rahul Deshmukh,Ahmedabad,Gujarat,Standard
CUST-0953,Rohan Sharma,Delhi,Delhi,Frequent Buyer
CUST-0954,Aarav Sharma,Chennai,Tamil Nadu,Standard
CUST-0955,Priya Verma,Delhi,Delhi,Standard
CUST-0956,Rohan Nair,Delhi,Delhi,Frequent Buyer
CUST-0957,Kavya Verma,Mumbai,Maharashtra,Standard
CUST-0958,Nikhil Deshmukh,Delhi,Delhi,Standard
CUST-0959,Neha Patel,Mumbai,Maharashtra,Standard
CUST-0960,Ishita Deshmukh,Bengaluru,Karnataka,Standard
CUST-0961,Nikhil Chopra,Pune,Maharashtra,Standard
CUST-0962,Riya Reddy,Jaipur,Rajasthan,Standard
CUST-0963,Ananya Nair,Chennai,Tamil Nadu,Frequent Buyer
CUST-0964,Aditya Nair,Ahmedabad,Gujarat,Standard
CUST-0965,Rohan Verma,Kolkata,West Bengal,Frequent Buyer
CUST-0966,Nikhil Verma,Pune,Maharashtra,Standard
CUST-0967,Aarav Sharma,Kolkata,West Bengal,Standard
CUST-0968,Karan Joshi,Bengaluru,Karnataka,Standard
CUST-0969,Sneha Sharma,Mumbai,Maharashtra,Standard
CUST-0970,Aarav Shah,Bengaluru,Karnataka,Standard
CUST-0971,Nikhil Deshmukh,Ahmedabad,Gujarat,Standard
CUST-0972,Amit Kulkarni,Thane,Maharashtra,VIP Customer
CUST-0973,Vikram Reddy,Delhi,Delhi,Standard
CUST-0974,Nikhil Deshmukh,Chennai,Tamil Nadu,Frequent Buyer
CUST-0975,Meera Reddy,Delhi,Delhi,Standard
CUST-0976,Neha Gupta,Ahmedabad,Gujarat,Standard
CUST-0977,Varun Verma,Jaipur,Rajasthan,VIP Customer
CUST-0978,Siddharth Joshi,Bengaluru,Karnataka,Standard
CUST-0979,Siddharth Sharma,Delhi,Delhi,Standard
CUST-0980,Rohan Gupta,Chennai,Tamil Nadu,Standard
CUST-0981,Ishita Verma,Pune,Maharashtra,Standard
CUST-0982,Sneha Deshmukh,Jaipur,Rajasthan,Standard
CUST-0983,Vikram Singh,Chennai,Tamil Nadu,Standard
CUST-0984,Riya Singh,Hyderabad,Telangana,Standard
CUST-0985,Diya Patel,Delhi,Delhi,Frequent Buyer
CUST-0986,Ananya Deshmukh,Thane,Maharashtra,VIP Customer
CUST-0987,Siddharth Sharma,Jaipur,Rajasthan,Frequent Buyer
CUST-0988,Siddharth Singh,Hyderabad,Telangana,Standard
CUST-0989,Priya Sharma,Thane,Maharashtra,Standard
CUST-0990,Pooja Joshi,Ahmedabad,Gujarat,VIP Customer
CUST-0991,Nikhil Joshi,Hyderabad,Telangana,Standard
CUST-0992,Priya Verma,Hyderabad,Telangana,Standard
CUST-0993,Varun Banerjee,Mumbai,Maharashtra,Standard
CUST-0994,Siddharth Mehta,Mumbai,Maharashtra,VIP Customer
CUST-0995,Priya Rao,Jaipur,Rajasthan,Frequent Buyer
CUST-0996,Sneha Deshmukh,Jaipur,Rajasthan,Standard
CUST-0997,Meera Patel,Thane,Maharashtra,Frequent Buyer
CUST-0998,Amit Reddy,Bengaluru,Karnataka,Frequent Buyer
CUST-0999,Nikhil Nair,Ahmedabad,Gujarat,Standard
CUST-1000,Siddharth Gupta,Ahmedabad,Gujarat,Frequent Buyer
CUST-1001,Vikram Sharma,Kolkata,West Bengal,Frequent Buyer
CUST-1002,Amit Reddy,Delhi,Delhi,Standard
CUST-1003,Karan Verma,Bengaluru,Karnataka,Standard
CUST-1004,Rohan Shah,Thane,Maharashtra,Frequent Buyer
CUST-1005,Ishita Kulkarni,Thane,Maharashtra,Frequent Buyer
CUST-1006,Nikhil Mehta,Hyderabad,Telangana,VIP Customer
CUST-1007,Kavya Patel,Kolkata,West Bengal,Frequent Buyer
CUST-1008,Kavya Nair,Mumbai,Maharashtra,Standard
CUST-1009,Varun Rao,Jaipur,Rajasthan,Standard
CUST-1010,Vikram Sharma,Ahmedabad,Gujarat,Frequent Buyer
CUST-1011,Aditya Rao,Mumbai,Maharashtra,Standard
CUST-1012,Ananya Banerjee,Bengaluru,Karnataka,Frequent Buyer
CUST-1013,Neha Mehta,Hyderabad,Telangana,Standard
CUST-1014,Amit Chopra,Bengaluru,Karnataka,Standard
CUST-1015,Karan Gupta,Hyderabad,Telangana,Standard
CUST-1016,Vikram Banerjee,Delhi,Delhi,Standard
CUST-1017,Priya Chopra,Kolkata,West Bengal,Standard
CUST-1018,Rohan Shah,Chennai,Tamil Nadu,Standard
CUST-1019,Aarav Deshmukh,Ahmedabad,Gujarat,Standard
CUST-1020,Varun Gupta,Bengaluru,Karnataka,VIP Customer
CUST-1021,Vikram Patel,Thane,Maharashtra,Frequent Buyer
CUST-1022,Nikhil Patel,Delhi,Delhi,Frequent Buyer
CUST-1023,Priya Chopra,Mumbai,Maharashtra,Standard
CUST-1024,Pooja Kulkarni,Kolkata,West Bengal,Standard
CUST-1025,Riya Nair,Jaipur,Rajasthan,Frequent Buyer
CUST-1026,Kavya Kulkarni,Chennai,Tamil Nadu,VIP Customer
CUST-1027,Kavya Gupta,Delhi,Delhi,Standard
CUST-1028,Vikram Sharma,Jaipur,Rajasthan,Standard
CUST-1029,Sneha Patel,Ahmedabad,Gujarat,Frequent Buyer
CUST-1030,Siddharth Deshmukh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1031,Varun Chopra,Chennai,Tamil Nadu,Frequent Buyer
CUST-1032,Siddharth Banerjee,Pune,Maharashtra,Standard
CUST-1033,Rahul Shah,Chennai,Tamil Nadu,Standard
CUST-1034,Rahul Sharma,Chennai,Tamil Nadu,Frequent Buyer
CUST-1035,Ananya Joshi,Bengaluru,Karnataka,Frequent Buyer
CUST-1036,Aarav Shah,Thane,Maharashtra,Standard
CUST-1037,Nikhil Shah,Jaipur,Rajasthan,Standard
CUST-1038,Priya Verma,Pune,Maharashtra,Standard
CUST-1039,Amit Deshmukh,Chennai,Tamil Nadu,Standard
CUST-1040,Amit Shah,Hyderabad,Telangana,VIP Customer
CUST-1041,Karan Banerjee,Kolkata,West Bengal,Standard
CUST-1042,Aarav Patel,Mumbai,Maharashtra,Frequent Buyer
CUST-1043,Amit Gupta,Kolkata,West Bengal,Standard
CUST-1044,Ananya Patel,Thane,Maharashtra,Standard
CUST-1045,Ananya Banerjee,Mumbai,Maharashtra,Standard
CUST-1046,Vikram Nair,Mumbai,Maharashtra,Frequent Buyer
CUST-1047,Rahul Joshi,Chennai,Tamil Nadu,Frequent Buyer
CUST-1048,Vikram Gupta,Pune,Maharashtra,Standard
CUST-1049,Aarav Sharma,Bengaluru,Karnataka,Frequent Buyer
CUST-1050,Rohan Reddy,Ahmedabad,Gujarat,Frequent Buyer
CUST-1051,Ishita Rao,Jaipur,Rajasthan,Frequent Buyer
CUST-1052,Aarav Banerjee,Ahmedabad,Gujarat,Frequent Buyer
CUST-1053,Nikhil Chopra,Ahmedabad,Gujarat,Standard
CUST-1054,Vikram Shah,Ahmedabad,Gujarat,Standard
CUST-1055,Ananya Rao,Pune,Maharashtra,Frequent Buyer
CUST-1056,Karan Joshi,Pune,Maharashtra,Standard
CUST-1057,Neha Verma,Ahmedabad,Gujarat,VIP Customer
CUST-1058,Neha Deshmukh,Thane,Maharashtra,Standard
CUST-1059,Neha Mehta,Ahmedabad,Gujarat,Frequent Buyer
CUST-1060,Varun Banerjee,Delhi,Delhi,Standard
CUST-1061,Amit Mehta,Hyderabad,Telangana,VIP Customer
CUST-1062,Rohan Patel,Jaipur,Rajasthan,Standard
CUST-1063,Priya Singh,Kolkata,West Bengal,Standard
CUST-1064,Karan Singh,Jaipur,Rajasthan,Standard
CUST-1065,Varun Rao,Thane,Maharashtra,Standard
CUST-1066,Amit Rao,Thane,Maharashtra,Standard
CUST-1067,Aditya Banerjee,Ahmedabad,Gujarat,Standard
CUST-1068,Riya Sharma,Jaipur,Rajasthan,Standard
CUST-1069,Diya Banerjee,Pune,Maharashtra,Standard
CUST-1070,Sneha Banerjee,Ahmedabad,Gujarat,Standard
CUST-1071,Rohan Joshi,Chennai,Tamil Nadu,Frequent Buyer
CUST-1072,Pooja Joshi,Delhi,Delhi,Standard
CUST-1073,Diya Gupta,Jaipur,Rajasthan,Standard
CUST-1074,Ishita Nair,Hyderabad,Telangana,Standard
CUST-1075,Neha Banerjee,Ahmedabad,Gujarat,Standard
CUST-1076,Diya Singh,Jaipur,Rajasthan,Standard
CUST-1077,Ananya Verma,Mumbai,Maharashtra,Standard
CUST-1078,Meera Shah,Jaipur,Rajasthan,Frequent Buyer
CUST-1079,Amit Patel,Hyderabad,Telangana,VIP Customer
CUST-1080,Rahul Chopra,Mumbai,Maharashtra,Standard
CUST-1081,Vikram Deshmukh,Delhi,Delhi,Standard
CUST-1082,Amit Reddy,Bengaluru,Karnataka,Frequent Buyer
CUST-1083,Sneha Nair,Chennai,Tamil Nadu,Standard
CUST-1084,Riya Chopra,Bengaluru,Karnataka,Standard
CUST-1085,Aarav Joshi,Kolkata,West Bengal,Standard
CUST-1086,Rohan Reddy,Hyderabad,Telangana,Standard
CUST-1087,Kavya Verma,Kolkata,West Bengal,Frequent Buyer
CUST-1088,Kavya Singh,Ahmedabad,Gujarat,Standard
CUST-1089,Neha Banerjee,Chennai,Tamil Nadu,Frequent Buyer
CUST-1090,Neha Singh,Thane,Maharashtra,Frequent Buyer
CUST-1091,Ishita Singh,Hyderabad,Telangana,VIP Customer
CUST-1092,Rohan Banerjee,Jaipur,Rajasthan,Standard
CUST-1093,Rohan Mehta,Mumbai,Maharashtra,Frequent Buyer
CUST-1094,Nikhil Deshmukh,Bengaluru,Karnataka,Standard
CUST-1095,Rohan Deshmukh,Bengaluru,Karnataka,Standard
CUST-1096,Meera Sharma,Kolkata,West Bengal,Frequent Buyer
CUST-1097,Amit Singh,Chennai,Tamil Nadu,Standard
CUST-1098,Ishita Joshi,Pune,Maharashtra,Frequent Buyer
CUST-1099,Nikhil Rao,Jaipur,Rajasthan,Standard
CUST-1100,Karan Verma,Pune,Maharashtra,Frequent Buyer
CUST-1101,Riya Patel,Ahmedabad,Gujarat,Frequent Buyer
CUST-1102,Aditya Reddy,Thane,Maharashtra,Standard
CUST-1103,Diya Verma,Pune,Maharashtra,Frequent Buyer
CUST-1104,Pooja Mehta,Mumbai,Maharashtra,VIP Customer
CUST-1105,Meera Nair,Thane,Maharashtra,VIP Customer
CUST-1106,Diya Joshi,Bengaluru,Karnataka,Standard
CUST-1107,Siddharth Deshmukh,Ahmedabad,Gujarat,Standard
CUST-1108,Aarav Kulkarni,Pune,Maharashtra,Standard
CUST-1109,Diya Deshmukh,Kolkata,West Bengal,Standard
CUST-1110,Kavya Shah,Mumbai,Maharashtra,Standard
CUST-1111,Ishita Sharma,Thane,Maharashtra,Frequent Buyer
CUST-1112,Riya Shah,Kolkata,West Bengal,VIP Customer
CUST-1113,Rahul Banerjee,Kolkata,West Bengal,Standard
CUST-1114,Sneha Verma,Mumbai,Maharashtra,VIP Customer
CUST-1115,Karan Nair,Jaipur,Rajasthan,Standard
CUST-1116,Riya Nair,Hyderabad,Telangana,Standard
CUST-1117,Varun Mehta,Jaipur,Rajasthan,Frequent Buyer
CUST-1118,Ishita Banerjee,Chennai,Tamil Nadu,VIP Customer
CUST-1119,Ishita Singh,Kolkata,West Bengal,Frequent Buyer
CUST-1120,Siddharth Patel,Kolkata,West Bengal,Standard
CUST-1121,Pooja Sharma,Bengaluru,Karnataka,Frequent Buyer
CUST-1122,Neha Reddy,Chennai,Tamil Nadu,Frequent Buyer
CUST-1123,Vikram Joshi,Delhi,Delhi,VIP Customer
CUST-1124,Varun Gupta,Mumbai,Maharashtra,VIP Customer
CUST-1125,Kavya Singh,Pune,Maharashtra,Frequent Buyer
CUST-1126,Diya Gupta,Chennai,Tamil Nadu,Standard
CUST-1127,Meera Deshmukh,Delhi,Delhi,VIP Customer
CUST-1128,Amit Joshi,Delhi,Delhi,Standard
CUST-1129,Neha Nair,Bengaluru,Karnataka,Standard
CUST-1130,Neha Singh,Kolkata,West Bengal,Standard
CUST-1131,Pooja Kulkarni,Kolkata,West Bengal,Standard
CUST-1132,Rahul Mehta,Delhi,Delhi,Standard
CUST-1133,Priya Reddy,Hyderabad,Telangana,Frequent Buyer
CUST-1134,Ananya Reddy,Hyderabad,Telangana,Standard
CUST-1135,Sneha Gupta,Bengaluru,Karnataka,Standard
CUST-1136,Rohan Chopra,Kolkata,West Bengal,Standard
CUST-1137,Varun Sharma,Chennai,Tamil Nadu,Standard
CUST-1138,Pooja Joshi,Jaipur,Rajasthan,Standard
CUST-1139,Rahul Rao,Ahmedabad,Gujarat,Standard
CUST-1140,Diya Nair,Pune,Maharashtra,Frequent Buyer
CUST-1141,Amit Reddy,Jaipur,Rajasthan,Standard
CUST-1142,Rahul Sharma,Chennai,Tamil Nadu,Frequent Buyer
CUST-1143,Riya Gupta,Kolkata,West Bengal,Standard
CUST-1144,Rahul Rao,Thane,Maharashtra,Standard
CUST-1145,Nikhil Chopra,Hyderabad,Telangana,Standard
CUST-1146,Ishita Verma,Pune,Maharashtra,Standard
CUST-1147,Priya Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1148,Rahul Banerjee,Kolkata,West Bengal,VIP Customer
CUST-1149,Sneha Patel,Bengaluru,Karnataka,Frequent Buyer
CUST-1150,Kavya Reddy,Jaipur,Rajasthan,Standard
CUST-1151,Neha Rao,Chennai,Tamil Nadu,Frequent Buyer
CUST-1152,Sneha Nair,Hyderabad,Telangana,Standard
CUST-1153,Rohan Banerjee,Pune,Maharashtra,Standard
CUST-1154,Sneha Nair,Hyderabad,Telangana,Standard
CUST-1155,Sneha Shah,Ahmedabad,Gujarat,Standard
CUST-1156,Rohan Singh,Jaipur,Rajasthan,Standard
CUST-1157,Riya Rao,Bengaluru,Karnataka,Standard
CUST-1158,Riya Kulkarni,Bengaluru,Karnataka,Standard
CUST-1159,Rahul Banerjee,Delhi,Delhi,Frequent Buyer
CUST-1160,Varun Mehta,Thane,Maharashtra,Standard
CUST-1161,Priya Sharma,Mumbai,Maharashtra,Standard
CUST-1162,Neha Verma,Mumbai,Maharashtra,VIP Customer
CUST-1163,Kavya Nair,Chennai,Tamil Nadu,Standard
CUST-1164,Amit Singh,Jaipur,Rajasthan,Standard
CUST-1165,Varun Chopra,Bengaluru,Karnataka,Frequent Buyer
CUST-1166,Ananya Deshmukh,Chennai,Tamil Nadu,Standard
CUST-1167,Vikram Banerjee,Mumbai,Maharashtra,Frequent Buyer
CUST-1168,Rahul Singh,Thane,Maharashtra,Standard
CUST-1169,Ishita Kulkarni,Bengaluru,Karnataka,Frequent Buyer
CUST-1170,Riya Reddy,Pune,Maharashtra,VIP Customer
CUST-1171,Diya Reddy,Jaipur,Rajasthan,Standard
CUST-1172,Aarav Rao,Delhi,Delhi,Standard
CUST-1173,Amit Sharma,Hyderabad,Telangana,Frequent Buyer
CUST-1174,Ishita Rao,Thane,Maharashtra,Standard
CUST-1175,Rahul Shah,Mumbai,Maharashtra,VIP Customer
CUST-1176,Neha Singh,Kolkata,West Bengal,Standard
CUST-1177,Karan Nair,Mumbai,Maharashtra,Standard
CUST-1178,Karan Kulkarni,Pune,Maharashtra,Standard
CUST-1179,Aarav Gupta,Mumbai,Maharashtra,Frequent Buyer
CUST-1180,Neha Kulkarni,Bengaluru,Karnataka,VIP Customer
CUST-1181,Meera Deshmukh,Hyderabad,Telangana,Standard
CUST-1182,Neha Rao,Pune,Maharashtra,Standard
CUST-1183,Karan Nair,Pune,Maharashtra,Standard
CUST-1184,Ananya Reddy,Pune,Maharashtra,Standard
CUST-1185,Varun Deshmukh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1186,Ananya Deshmukh,Hyderabad,Telangana,VIP Customer
CUST-1187,Riya Mehta,Pune,Maharashtra,Standard
CUST-1188,Karan Mehta,Mumbai,Maharashtra,VIP Customer
CUST-1189,Varun Rao,Delhi,Delhi,Standard
CUST-1190,Rohan Shah,Pune,Maharashtra,Standard
CUST-1191,Pooja Verma,Mumbai,Maharashtra,VIP Customer
CUST-1192,Diya Nair,Mumbai,Maharashtra,VIP Customer
CUST-1193,Priya Deshmukh,Thane,Maharashtra,Standard
CUST-1194,Amit Nair,Ahmedabad,Gujarat,Standard
CUST-1195,Kavya Banerjee,Kolkata,West Bengal,Standard
CUST-1196,Rohan Gupta,Thane,Maharashtra,Standard
CUST-1197,Pooja Rao,Hyderabad,Telangana,Frequent Buyer
CUST-1198,Pooja Patel,Kolkata,West Bengal,VIP Customer
CUST-1199,Rohan Gupta,Bengaluru,Karnataka,VIP Customer
CUST-1200,Amit Patel,Mumbai,Maharashtra,Standard
CUST-1201,Diya Gupta,Bengaluru,Karnataka,Frequent Buyer
CUST-1202,Meera Mehta,Chennai,Tamil Nadu,Frequent Buyer
CUST-1203,Ishita Kulkarni,Delhi,Delhi,Standard
CUST-1204,Ananya Shah,Hyderabad,Telangana,VIP Customer
CUST-1205,Riya Sharma,Bengaluru,Karnataka,Frequent Buyer
CUST-1206,Aarav Mehta,Bengaluru,Karnataka,Standard
CUST-1207,Kavya Mehta,Jaipur,Rajasthan,Frequent Buyer
CUST-1208,Aditya Deshmukh,Ahmedabad,Gujarat,VIP Customer
CUST-1209,Priya Singh,Chennai,Tamil Nadu,VIP Customer
CUST-1210,Neha Kulkarni,Pune,Maharashtra,Frequent Buyer
CUST-1211,Meera Gupta,Kolkata,West Bengal,Standard
CUST-1212,Neha Kulkarni,Mumbai,Maharashtra,Standard
CUST-1213,Rahul Joshi,Bengaluru,Karnataka,Standard
CUST-1214,Rahul Deshmukh,Kolkata,West Bengal,Standard
CUST-1215,Ishita Verma,Ahmedabad,Gujarat,Frequent Buyer
CUST-1216,Karan Chopra,Pune,Maharashtra,Standard
CUST-1217,Rahul Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1218,Siddharth Kulkarni,Hyderabad,Telangana,VIP Customer
CUST-1219,Amit Verma,Bengaluru,Karnataka,Standard
CUST-1220,Diya Sharma,Delhi,Delhi,Standard
CUST-1221,Aditya Reddy,Kolkata,West Bengal,Standard
CUST-1222,Pooja Deshmukh,Ahmedabad,Gujarat,Frequent Buyer
CUST-1223,Sneha Patel,Mumbai,Maharashtra,Standard
CUST-1224,Amit Sharma,Kolkata,West Bengal,Standard
CUST-1225,Rahul Sharma,Jaipur,Rajasthan,Frequent Buyer
CUST-1226,Rohan Shah,Hyderabad,Telangana,Standard
CUST-1227,Amit Deshmukh,Kolkata,West Bengal,Frequent Buyer
CUST-1228,Rohan Chopra,Mumbai,Maharashtra,Standard
CUST-1229,Varun Kulkarni,Hyderabad,Telangana,Standard
CUST-1230,Amit Joshi,Jaipur,Rajasthan,Standard
CUST-1231,Sneha Singh,Hyderabad,Telangana,Frequent Buyer
CUST-1232,Priya Sharma,Thane,Maharashtra,VIP Customer
CUST-1233,Diya Kulkarni,Chennai,Tamil Nadu,Standard
CUST-1234,Varun Patel,Pune,Maharashtra,Standard
CUST-1235,Rohan Gupta,Delhi,Delhi,Frequent Buyer
CUST-1236,Varun Kulkarni,Kolkata,West Bengal,Standard
CUST-1237,Rohan Mehta,Mumbai,Maharashtra,Standard
CUST-1238,Kavya Joshi,Jaipur,Rajasthan,Standard
CUST-1239,Neha Singh,Delhi,Delhi,Standard
CUST-1240,Rahul Gupta,Delhi,Delhi,Standard
CUST-1241,Rohan Deshmukh,Thane,Maharashtra,Standard
CUST-1242,Vikram Banerjee,Ahmedabad,Gujarat,Frequent Buyer
